epoch,lr,loss,iou,val_loss,val_iou
80.0,0.0003,0.10674514990244954,0.8946519547963204,0.13538038926882023,0.887607872227712
81.0,0.0003,0.1049713729141878,0.8958556334683722,0.12889076746765193,0.8921765776576429
82.0,0.0003,0.10425200179645386,0.8967881909868177,0.13123800532586358,0.8904231604387747
83.0,0.0003,0.10514472501964146,0.8959833934564556,0.13039140926429063,0.8927377714851986
84.0,0.0003,0.10375805052746485,0.8967690108664469,0.12942651424836252,0.8914963042312307
85.0,0.0003,0.10138828204979096,0.8986104453367918,0.1294159686825452,0.8943117488598128
86.0,0.0003,0.10046836555801414,0.8994252399776257,0.1262204935900113,0.8946142988061336
87.0,0.0003,0.10119828644356385,0.8987631301481022,0.12795719497030947,0.8933849739958919
88.0,0.0003,0.1045840228237624,0.8963182517700832,0.13651557011542775,0.8876209818510961
89.0,0.0003,0.0989346604320011,0.9005612159169581,0.12878175226026067,0.8916494909947895
90.0,0.0003,0.09808806058816694,0.9008681802364398,0.12700384906243223,0.8935390456015618
91.0,0.0003,0.09940420373985578,0.8998973840765052,0.13755208050884804,0.8872279688358868
92.0,0.0003,0.0995227412743377,0.9000634296746117,0.12856907947221677,0.8928320252901676
93.0,0.0003,0.09700284633318107,0.9018438411619121,0.1268087240933322,0.8958997333067784
94.0,0.0003,0.09904179796301571,0.9003925430376019,0.1255006215388977,0.8958232762393341
95.0,0.0003,0.0965089407849136,0.902397506261744,0.12746758089965116,0.8967467938631479
96.0,0.0003,0.09589086899128348,0.9025538370383108,0.12754455148648747,0.894342981393693
97.0,0.0003,0.09679149198466122,0.9023006857102632,0.1260160530342376,0.8970471884949135
98.0,0.0003,0.09517515178879798,0.9035157395290954,0.12718722397299,0.8959628573414419
99.0,0.0003,0.09650499737955548,0.9022636285167605,0.12887252242423042,0.8950296969592485
100.0,0.0003,0.09418486184835764,0.9037692500216722,0.12537890462993062,0.8973626503199
101.0,0.0003,0.09309122241291173,0.9047947101612783,0.12833272615071448,0.8936140806579564
102.0,0.0003,0.09254372065948714,0.9051244049091063,0.1272955015423795,0.8952581974363835
103.0,0.0003,0.0946464735457873,0.9037201259218883,0.1263988002957696,0.8963449461274954
104.0,0.0003,0.09252278669651363,0.9049653140088814,0.12588442853640114,0.8980803143522401
105.0,0.0003,0.09064931344804508,0.9062106232133594,0.12448146653432965,0.8976742879415041
106.0,0.0003,0.09280145959069479,0.9051307543061519,0.12492534446055799,0.8974525304498495
107.0,0.0003,0.09172049866528749,0.9056863288168449,0.12403511904433388,0.8990407868965833
108.0,0.0003,0.09052128588430226,0.9068270021666073,0.12399964240585278,0.8979713004066442
109.0,0.0003,0.08925315884811412,0.9070989712344838,0.12190165826711241,0.9007757009518973
110.0,0.0003,0.08860628895557784,0.9075012027967383,0.12209008300477782,0.9001388153168827
111.0,0.0003,0.08860430751353282,0.907717602145504,0.12175531523277017,0.900436875645018
112.0,0.0003,0.0902950218998968,0.9070358155954892,0.12327256863757462,0.899863233511876
113.0,0.0003,0.0893805229768322,0.9074378552272234,0.12183547762574744,0.9000669733006952
114.0,0.0003,0.0868987918992929,0.9093203257612393,0.1254205344361587,0.8978644397299976
115.0,0.0003,0.08688660336802696,0.9094705171747017,0.12071552894786702,0.9007807894349761
116.0,0.0003,0.08751244461198245,0.9088637482795174,0.12346760739542968,0.8994706844969854
117.0,0.0003,0.08456014045187688,0.9107796574073675,0.12217486634032494,0.9008123270603858
118.0,0.0003,0.08465065952816572,0.9105627551951608,0.12201653069151518,0.9001131335561716
119.0,0.0003,0.08490493733477109,0.9105339748884944,0.12078654899924615,0.9028103042275712
120.0,0.0003,0.0852440143608904,0.9100181239091439,0.12073045927345973,0.9004346364289205
121.0,0.0003,0.08476756341288011,0.9107812497341861,0.12284347022906868,0.8994398134046839
122.0,0.0003,0.08489600318824234,0.9106430210563092,0.12282963418041229,0.9016915270656624
123.0,0.0003,0.08623622866807938,0.909778174193441,0.12114229234410866,0.9013599107665179
124.0,0.0003,0.08321146405477256,0.9117797253870666,0.11955679164240224,0.903448854291315
125.0,0.0003,0.08150241411603795,0.9127849273315719,0.11779895086651794,0.9049383786922821
126.0,0.0003,0.08419757121589681,0.9112031627777534,0.11952403345553907,0.9041204655181906
127.0,0.0003,0.0833736000259534,0.9119533352036858,0.1178317605435775,0.905042496653998
128.0,0.0003,0.08171155393755963,0.9130869886647062,0.11916257680341485,0.9046944901034972
129.0,0.0003,0.0805839249877967,0.9138275447755707,0.11931745849919094,0.9045342854460746
130.0,0.0003,0.08199722990324906,0.9128394763107944,0.12075114534349043,0.9036653956781092
131.0,0.0003,0.08094959644896298,0.9135518347457714,0.11775608822880393,0.9049934017864992
132.0,0.0003,0.08093786256807096,0.9141265848712554,0.11818212364593865,0.9056429640767526
133.0,0.0003,0.08221442764453123,0.9127985555392469,0.11951380612810143,0.9036676818105964
134.0,0.0003,0.07915312170679939,0.9149006366348547,0.11750789317243268,0.9053047896059351
135.0,0.0003,0.07904749496314138,0.9152105514472901,0.11642670513896461,0.9059343796198426
136.0,0.0003,0.07800604938787178,0.9158053715512908,0.1161532546868582,0.9069364928199479
137.0,0.0003,0.07972446522190892,0.9145863420475576,0.11837024987659607,0.9059165382038636
138.0,0.0003,0.08061874694984777,0.9143058043702222,0.12103925053974929,0.904136232918197
139.0,0.0003,0.07836256680728325,0.9157444168686351,0.11674745880381732,0.9072324919820081
140.0,0.0003,0.07739467441183395,0.9165819426862115,0.11571869539346474,0.9074204217281309
141.0,0.0003,0.07776276271694041,0.9161174469367296,0.11727252613107526,0.9076153528880694
142.0,0.0003,0.0791079954543182,0.9157845516375394,0.11688165065085776,0.9075978005441241
143.0,0.0003,0.07710583783287514,0.9166490467763767,0.11538697389404289,0.9072472664792698
144.0,0.0003,0.07632637465874427,0.9174192194748714,0.11951616899229034,0.9064850882128392
145.0,0.0003,0.07756589732830485,0.916874136764368,0.11654770282424898,0.9075262680933432
146.0,0.0003,0.0779983403635421,0.9165905954894153,0.11541123953615481,0.907437209460675
147.0,0.0003,0.07632996317865223,0.9176200968040998,0.11446666744084008,0.908205321946611
148.0,0.0003,0.07608725213380427,0.9179992411318386,0.11498801528473508,0.9093287993326561
149.0,0.0003,0.07705261007404965,0.9174025684099041,0.11569138029525389,0.907508455077413
150.0,0.0003,0.07805502981057466,0.9161372209090827,0.11544533113581584,0.9076446142357638
151.0,0.0003,0.07374503944976413,0.9193861226106288,0.11590214277091498,0.9081465658292327
152.0,0.0003,0.07484636627261379,0.9186490633358035,0.11546140129035831,0.9077367139812059
153.0,0.0003,0.07658223917096084,0.9175447219180938,0.1169893722653096,0.9067144358148952
154.0,0.0003,0.07371510175568811,0.9195343355540827,0.11466535439181406,0.9095031213101585
155.0,0.0003,0.07386921158204769,0.9192364821506529,0.11346988874880176,0.9101088687445983
156.0,0.0003,0.07253628106602224,0.9202467525590246,0.11466543695865376,0.907878919798609
157.0,0.0003,0.07226251818693322,0.9200826025708881,0.11657325423939557,0.9074584120507762
158.0,0.0003,0.07452320470045083,0.9189686497388698,0.11927431307363735,0.9070278554555238
159.0,0.0003,0.0770932352376545,0.9177407559010438,0.11236175616217997,0.91061918289889
160.0,0.0003,0.07199836291400269,0.9210207893711989,0.11249113901350792,0.9110470161745227
161.0,0.0003,0.07307027337378462,0.9204694057218774,0.11551945859361067,0.9098049592589103
162.0,0.0003,0.07160681719819557,0.9210908262529242,0.11504861269724609,0.9090372115330096
163.0,0.0003,0.07191526780173017,0.9210880433326656,0.11330110174693421,0.9107664466483887
164.0,0.0003,0.07182872861046413,0.9209738027124016,0.1127317125761377,0.9114923128729915
165.0,0.0003,0.0702011143390048,0.9223032736811577,0.11497099447456699,0.9101669125865401
166.0,0.0003,0.07267082034098156,0.9205557648579377,0.11188117215857794,0.91130998088904
167.0,0.0003,0.07067637928380077,0.9223227979720094,0.11276015610461204,0.9113987991382967
168.0,0.0003,0.07132016280425431,0.9218630103430367,0.11163788007870652,0.9123922330796123
169.0,0.0003,0.06963931486642888,0.9228118111995254,0.11197171818094144,0.9115047737205583
170.0,0.0003,0.07075899225621865,0.9217393762836557,0.1120544931760141,0.9110537374453972
171.0,0.0003,0.06945915848387893,0.923063053226733,0.11330062901202112,0.9105937941678945
172.0,0.0003,0.0689697481203838,0.9234168211761322,0.11146980223720164,0.9122889297990127
173.0,0.0003,0.07077322796509494,0.9219405845131059,0.1139840992523944,0.9101650039386996
174.0,0.0003,0.06949323251486045,0.9231921961809568,0.11245154808719887,0.9122457744640224
175.0,0.0003,0.06918063746057314,0.9234288629245556,0.11521494325093196,0.9063470034783309
176.0,0.0003,0.06814481417658805,0.9240368150809052,0.11424667179425785,0.9108708093938804
177.0,0.0003,0.06894546801162492,0.9233644868748787,0.11109917615462112,0.9111779683646185
178.0,0.0003,0.0708600285624556,0.9219283783222301,0.10966889014324904,0.9132749874603928
179.0,0.0003,0.06733994349163727,0.9242639147523486,0.11051301565059429,0.9131309135208103
180.0,0.0003,0.06690995562890359,0.924846488271547,0.11745361052987664,0.9087396230827923
181.0,0.0003,0.0678643868287606,0.9240801597109454,0.11033666249256259,0.9123476048405006
182.0,0.0003,0.06635296617280623,0.92542096798002,0.13302122149883552,0.8898797141081182
183.0,0.0003,0.06894411183756216,0.92352050807906,0.10938271087323823,0.9138487410106525
184.0,0.0003,0.06531283992078031,0.9264379075409273,0.11063701327201872,0.9137652116005612
185.0,0.0003,0.06628222460428947,0.9254604488666945,0.11313759315635327,0.9115843879568398
186.0,0.0003,0.06612688275500857,0.9256795963766976,0.11246977606692894,0.912971477381199
187.0,0.0003,0.06786181074584323,0.9243999723708921,0.11069402242722642,0.9129313762995644
188.0,0.0003,0.0673176134967441,0.9248294610052491,0.10849980065283937,0.9143487115818415
189.0,0.0003,0.06455504602831669,0.9268176192161641,0.1125445898388776,0.9117012261697567
190.0,0.0003,0.0653581485406554,0.9259469212984949,0.1158070847871288,0.9107943612424025
191.0,0.0003,0.06551530832129211,0.926084448479987,0.11366437407594292,0.9101976991551316
192.0,0.0003,0.06469372390491056,0.9267211331898745,0.11035616835369433,0.9140210381394385
193.0,0.0003,0.06613170133209427,0.9258697797042559,0.11091696515691568,0.9143493693564443
194.0,0.0003,0.0636449568729669,0.9278650100004845,0.11026044656316163,0.9143127097057303
195.0,0.0003,0.06512870882531263,0.9266924096009799,0.11067974296677362,0.9151312450051695
196.0,0.0003,0.0647252116359193,0.9269159581775087,0.10945360198165247,0.9149735496577232
197.0,0.0003,0.06291102032723572,0.9280258676090009,0.11072035450053382,0.9145589971631348
198.0,0.0003,0.06409600838620175,0.9274453363516313,0.11115768893527624,0.913158313604488
199.0,0.0003,0.06660214906070396,0.9260078919719089,0.11171494335827403,0.9135784757005951
200.0,0.0003,0.06505143827315406,0.9271449264243415,0.12319180571284513,0.9064362561387286
201.0,0.0003,0.0649343006402199,0.9270568748637854,0.10866435182108004,0.9156995657750545
202.0,0.0003,0.0633161098307954,0.9278644518672128,0.11012257383476266,0.9156752605378999
203.0,0.0003,0.06190303803122572,0.9293196873952341,0.10924423718424373,0.915077465323475
204.0,0.0003,0.06306851157966685,0.9284958198532096,0.10956078761977184,0.91546835268498
205.0,0.0003,0.06288718031135103,0.9285631761734557,0.10979174830962624,0.9158538305403898
206.0,0.0003,0.0630577999473003,0.9284606637602475,0.1087807433382867,0.9152311465188268
207.0,0.0003,0.06221841424669232,0.9288554394163773,0.1081698158865017,0.9159766897945278
208.0,0.0003,0.061135984974401245,0.9297707197001804,0.10759004559528139,0.9163759505148371
209.0,0.0003,0.061411998939195245,0.9296251095626802,0.10759407598242951,0.9159709002804747
210.0,0.0003,0.06236092435587816,0.9291105238692332,0.10835446650524795,0.916161041685521
211.0,0.0003,0.06193090382812208,0.9294875654079597,0.11127535850481145,0.9140318752011636
212.0,0.0003,0.06240925225137125,0.9287232903238763,0.10786681124900072,0.9156820065037311
213.0,0.0003,0.06047580568497911,0.9304849764973623,0.10815350291811751,0.9166378349068047
214.0,0.0003,0.06096787311177962,0.9301940871720623,0.10849538723991964,0.9167331981116765
215.0,0.0003,0.06054002242472119,0.9307158015001282,0.10760081201083638,0.9166487226380692
216.0,0.0003,0.06295623458798191,0.9289781102968142,0.11111770405303206,0.9146755980572031
217.0,0.0003,0.061551223332028,0.9299475785664962,0.10980008813578884,0.9175194602393454
218.0,0.0003,0.05963981841996697,0.9313879185308448,0.1110526862730139,0.9131208066963028
219.0,0.0003,0.06098930312602392,0.930062229193903,0.10806894024459371,0.9174762631673113
220.0,0.0003,0.06045785193362469,0.9303914966753033,0.11039617602873268,0.9153972073550697
221.0,0.0003,0.05963859842519698,0.9312524906972609,0.108884563883984,0.916982219201042
222.0,0.0003,0.058363551672589296,0.9321094464912004,0.10799550219900243,0.9178369937564225
223.0,0.0003,0.058510011378194574,0.932024017662071,0.10884619704747191,0.9155627226131554
224.0,0.0003,0.060063903972616496,0.9308806788594987,0.10798495230659849,0.9166889797216333
225.0,0.0003,0.06011170935490585,0.9311777909595063,0.10838900437667838,0.9174782320981857
226.0,0.0003,0.058928356052297286,0.9320015510407207,0.10882398177858553,0.91702515985794
227.0,0.0003,0.05958144146626011,0.9314310710749452,0.10777876424171651,0.9177501712747433
228.0,0.0003,0.06119491049256932,0.9304642201113744,0.10860046718402361,0.9164502253145066
229.0,0.0003,0.05814533326190611,0.9329557258759115,0.10634871309608623,0.9176207980400448
230.0,0.0003,0.05924245186246299,0.9320293397818048,0.10829371189800065,0.9163606280580092
231.0,0.0003,0.058312379303164914,0.9325759058782667,0.10958043926016614,0.9165047522599366
232.0,0.0003,0.059446682868271074,0.931655033527702,0.10777189610819746,0.9174307700143061
233.0,0.0003,0.05798183175704246,0.9330659758653653,0.10619775207071508,0.9183077436250051
234.0,0.0003,0.057183896299671536,0.9334559884478403,0.10658659216891005,0.9185513097037983
235.0,0.0003,0.056742245272984146,0.9336936258163994,0.10804410574103857,0.91696042460297
236.0,0.0003,0.05755944958994529,0.9332959580634362,0.10750491466771527,0.9182967210164965
237.0,0.0003,0.05758988608286555,0.9332128670489145,0.10976432420890236,0.9169200924130784
238.0,0.0003,0.057303357628823645,0.9331931220129734,0.10685729911792771,0.9178347194933892
239.0,0.0003,0.05614028097133795,0.934430603295304,0.1072069205777145,0.9186458161031653
240.0,0.0003,0.05779520028040528,0.9333842864558294,0.10872115387548095,0.9177044055387158
241.0,0.0003,0.058579511827070996,0.932643576244824,0.1077108084178762,0.9174469095660783
242.0,0.0003,0.057582578446537365,0.933535858500998,0.10754717614796258,0.917472385593831
243.0,0.0003,0.05669613559369507,0.9340206644171882,0.1066023542506438,0.9180800996683763
244.0,0.0003,0.05589149279066283,0.934547448425894,0.10707804589352614,0.9184250215551083
245.0,0.0003,0.05548730798450563,0.9349975328345012,0.1072244920776619,0.9183788668823315
246.0,0.0003,0.05679056729530276,0.9338412156231838,0.10690555878407836,0.9187666816733489
247.0,0.0003,0.055134103750308285,0.9351768633386676,0.10707428375169763,0.9191119973723653
248.0,0.0003,0.05535296074413725,0.9349867766142428,0.10605630617388835,0.9193633312143924
249.0,0.0003,0.055681033188827694,0.9347464851414133,0.10675502447308403,0.9197375222891214
250.0,0.0003,0.05450011864716936,0.9357586772746193,0.1066421131370303,0.9199982498691899
251.0,0.0003,0.05752630257546022,0.9334564533626506,0.10874833024211078,0.9179448843602767
252.0,0.0003,0.056923603566837705,0.9342480734400975,0.10671995373100152,0.9187445858153404
253.0,0.0003,0.05486031297965463,0.9359270981143789,0.10874806907804761,0.9187202711760999
254.0,0.0003,0.0568188830223828,0.9343997710396715,0.10952328228525625,0.9165668452306318
255.0,0.0003,0.06163349181303679,0.9308922538350698,0.1073698773247597,0.9186931941100432
256.0,0.0003,0.05454202043064406,0.9359710108869446,0.10591223068452917,0.9202201130434756
257.0,0.0003,0.05347284033887666,0.9369129667442768,0.10536550979379111,0.9200126320807204
258.0,0.0003,0.05349539751290065,0.936639867435654,0.10797320695464994,0.9192953734559095
259.0,0.0003,0.05630408458727862,0.9345269497303468,0.10953800221054293,0.9177941511354748
260.0,0.0003,0.05387793043353406,0.9364343839257642,0.10605378991808621,0.9202334141256494
261.0,0.0003,0.05267364015404094,0.9373105926106444,0.10607228130224249,0.920474852732154
262.0,0.0003,0.05403735864103335,0.9363331534613728,0.11930459253688369,0.9097957880104786
263.0,0.0003,0.05655946694933071,0.9339845302586235,0.1064044501920891,0.9190889091860635
264.0,0.0003,0.05333522125405029,0.9368613507943581,0.10572343723163992,0.9202890083364533
265.0,0.0003,0.0527822593110184,0.9372477752220041,0.10493523498408767,0.9210001737340144
266.0,0.0003,0.052575266002454,0.9374271613180978,0.10659719231381665,0.9194433066465572
267.0,0.0003,0.05464360102791188,0.9360042589812185,0.10605250126981726,0.9198199845179759
268.0,0.0003,0.052691366162659715,0.937642591475563,0.10760780277065643,0.9184112266342717
269.0,0.0003,0.05205453421432538,0.9378457242451401,0.10546275883736009,0.9206691879475231
270.0,0.0003,0.05224522216953475,0.9378380962124165,0.10563358300682561,0.920435974736779
271.0,0.0003,0.05277751680168004,0.9375216431559369,0.10747080672317136,0.9203682043934636
272.0,0.0003,0.05283052205173402,0.9376346843822381,0.10526140694251221,0.9205348727390631
273.0,0.0003,0.05366648764545407,0.9370249781186563,0.10699882229964834,0.917342652239779
274.0,0.0003,0.054008368643282526,0.9367387508280026,0.10798163658610038,0.9194174436715492
275.0,0.0003,0.05382212259500834,0.9370004122172505,0.10558865423703818,0.9205593299884476
276.0,0.0003,0.0513311584335769,0.938851297728895,0.10425483161146305,0.9211953771416873
277.0,0.0003,0.051491953231518006,0.9386599287549723,0.10524145869819759,0.9209262819708324
278.0,0.0003,0.051899839610177544,0.9383311105089132,0.10649887156023788,0.9200642776042536
279.0,0.0003,0.05288430985675032,0.9377957371368453,0.10530606718006705,0.9207263141273684
280.0,0.0003,0.05191506824122804,0.9384914421998902,0.10501774340190394,0.9211457620522271
281.0,0.0003,0.05156129739862417,0.9388177524501694,0.10549539244447219,0.9209358250565592
282.0,0.0003,0.05152194686852588,0.9388548845444847,0.10689414254878447,0.9200739982978555
283.0,0.0003,0.05278242617928014,0.9380235983085342,0.10678340814357554,0.9201991433120156
284.0,0.0003,0.05279876126794358,0.9381435043281843,0.10561452694740855,0.9209063554401357
285.0,0.0003,0.05156199613799138,0.938997039392991,0.10434279222741863,0.921587607274227
286.0,0.0003,0.05151732290692875,0.9388862890297431,0.10617021248446581,0.920785835142859
287.0,0.0003,0.05156792111083095,0.9388921343502944,0.10417595191788888,0.9215483522482726
288.0,0.0003,0.049792972353812845,0.9401732619289939,0.106416214823674,0.9201668306148599
289.0,0.0003,0.052896342346809004,0.9378159946426585,0.10659839707208871,0.918974433563761
290.0,0.0003,0.05192447885376061,0.9388970791580439,0.10419826594741068,0.9211216484630651
291.0,0.0003,0.05072537318518131,0.9395392320322954,0.10458283685376682,0.9215150285279812
292.0,0.0003,0.051474342995574116,0.9387060465467559,0.10453682786425281,0.9214513663611149
293.0,0.0003,0.05001436264470659,0.9400252043910683,0.10532208598634347,0.9215966107650351
294.0,0.0003,0.05046087587114795,0.9398951658811491,0.10809852606214397,0.9202553656544789
295.0,0.0003,0.04987009014673119,0.9402888975476577,0.10425117874685148,0.9212708061402104
296.0,0.0003,0.049771370062075306,0.9401766818136513,0.10336659795427997,0.922201511241218
297.0,0.0003,0.0498828605793389,0.9402463233930048,0.10385197539924843,0.921974565132148
298.0,0.0003,0.04919113356764411,0.9406611658149406,0.10466990809901383,0.9211440052343786
299.0,0.0003,0.04932901495723982,0.9407997429055397,0.10346432696357949,0.9219632055436152
300.0,0.0003,0.0517920185193227,0.9389610221840883,0.10635771467024212,0.919876320203623
301.0,0.0003,0.050518090049719015,0.9400849733694604,0.10475654525561003,0.9221918135909469
302.0,0.0003,0.04830872553926498,0.9415149421214664,0.10359062670147454,0.9223797781909102
303.0,0.0003,0.04855094761055004,0.9413458287689919,0.10324923202413752,0.9223830003250084
304.0,0.0003,0.04974946741193423,0.9404659600813058,0.10447364064854513,0.9221474033035989
305.0,0.0003,0.04903857177982581,0.9410523496313574,0.1035854801587495,0.9219861093605967
306.0,0.0003,0.048692551683771984,0.9413169902421127,0.10196825479634566,0.923130862445718
307.0,0.0003,0.04821966977693773,0.9415513961069237,0.10330063138051826,0.9229917998692638
308.0,0.0003,0.04738166927432167,0.942187123088655,0.10327579919668506,0.9227976404841453
309.0,0.0003,0.04796891068056831,0.9420568557656355,0.10553082553170001,0.921662430641282
310.0,0.0003,0.04795505226043317,0.9418886835152896,0.10523088394966784,0.9214126626527068
